date,AAPL,MSFT,JPM,XOM,JNJ,NESN.SW,NOVN.SW,MC.PA,SAP.DE,AIR.PA
2024-10-22,233.90335083007812,421.6539306640625,216.40106201171875,113.94010162353516,155.60598754882812,79.31658172607422,92.58167266845703,586.4264526367188,209.76177978515625,135.6287841796875
2024-10-23,228.8456573486328,418.7837829589844,215.7155303955078,113.53418731689453,157.9003448486328,79.1867446899414,92.45986938476562,584.1416625976562,213.07508850097656,135.5711669921875
2024-10-24,228.6572265625,418.9120178222656,217.23146057128906,112.89226531982422,155.81541442871094,78.66736602783203,92.04759979248047,598.5167846679688,213.4648895263672,135.5135498046875
2024-10-25,229.49026489257812,422.2851867675781,214.65342712402344,112.7978744506836,153.1593475341797,78.40767669677734,92.4411392211914,596.8983154296875,215.4138946533203,134.8989715576172
2024-10-28,231.46377563476562,420.7464904785156,217.73355102539062,112.24091339111328,153.84478759765625,78.27783966064453,93.51864624023438,601.7534790039062,217.02182006835938,134.3228302001953
2024-10-29,231.7315216064453,426.0331726074219,215.2230987548828,110.71165466308594,152.40724182128906,77.03502655029297,89.70519256591797,600.6111450195312,218.28868103027344,134.76454162597656
2024-10-30,228.19114685058594,426.6051940917969,216.68109130859375,110.1546859741211,152.90228271484375,76.44145202636719,89.33977508544922,588.4256591796875,213.9521484375,134.18836975097656
2024-10-31,224.035888671875,400.7838134765625,214.27684020996094,110.2396469116211,152.1882781982422,75.66238403320312,87.88748168945312,580.524169921875,209.32325744628906,134.59169006347656
2024-11-01,221.06076049804688,404.74871826171875,215.26171875,108.51213836669922,152.44532775878906,76.71969604492188,89.470947265625,581.66650390625,211.22352600097656,135.97447204589844
2024-11-04,220.16824340820312,402.8648681640625,212.21054077148438,111.96715545654297,150.64601135253906,75.84788513183594,89.5552749633789,577.572998046875,208.3487548828125,134.7069091796875
2024-11-05,221.5963134765625,405.8237609863281,213.86167907714844,112.29756164550781,150.75074768066406,74.95751953125,88.0561294555664,573.6697998046875,210.15158081054688,136.18576049804688
2024-11-06,220.87237548828125,414.4243469238281,238.55099487304688,114.22330474853516,150.3032989501953,73.60342407226562,87.8499984741211,574.1458129882812,207.52041625976562,136.70428466796875
2024-11-07,225.59288024902344,419.6024169921875,228.23883056640625,114.36490631103516,149.20849609375,73.6961669921875,87.13790130615234,589.282470703125,214.97537231445312,138.66323852539062
2024-11-08,225.32481384277344,416.75201416015625,228.8181610107422,114.32714080810547,148.00897216796875,73.25098419189453,87.00672912597656,569.6715087890625,215.75497436523438,136.64666748046875
2024-11-11,222.61448669433594,412.2840576171875,231.04859924316406,113.72298431396484,147.599609375,73.2880859375,87.22222137451172,570.7185668945312,215.9498748779297,139.70033264160156
2024-11-12,222.61448669433594,417.2353210449219,231.30931091308594,113.60970306396484,145.3147735595703,72.34207153320312,86.53824615478516,544.9197387695312,214.7804718017578,134.55328369140625
2024-11-13,223.49806213378906,419.3755798339844,232.85418701171875,114.66698455810547,145.885986328125,72.08238983154297,86.15408325195312,546.44287109375,213.8546905517578,132.95924377441406
2024-11-14,226.57574462890625,421.04241943359375,233.5397491455078,114.74312591552734,144.5817108154297,73.02839660644531,86.88491821289062,556.3435668945312,215.4138946533203,133.4009552001953
2024-11-15,223.37892150878906,409.3152770996094,236.86126708984375,113.55343627929688,146.60951232910156,71.89688110351562,85.92921447753906,558.1524047851562,211.75950622558594,132.555908203125
2024-11-18,226.3771514892578,410.06488037109375,236.59091186523438,114.50518035888672,147.34254455566406,72.5090103149414,85.47010040283203,560.3419189453125,213.0263671875,133.03604125976562
2024-11-19,226.63528442382812,412.067138671875,234.7177276611328,112.90624237060547,145.65748596191406,71.09927368164062,85.32018280029297,549.5844116210938,214.293212890625,131.806884765625
2024-11-20,227.35012817382812,409.7985534667969,232.48728942871094,114.51470184326172,145.76223754882812,70.96942138671875,85.25459289550781,547.7756958007812,214.97537231445312,132.36386108398438
2024-11-21,226.8735809326172,408.0295715332031,236.3302001953125,116.04701232910156,148.03750610351562,70.4500503540039,85.78866577148438,547.2996215820312,218.9708251953125,133.95790100097656
2024-11-22,228.21383666992188,412.11114501953125,239.98968505859375,115.91378021240234,147.72337341308594,70.48714447021484,87.77503967285156,555.0108032226562,220.14022827148438,132.45989990234375
2024-11-25,231.19223022460938,413.8801574707031,241.6697540283203,114.18160247802734,148.3040771484375,70.4500503540039,86.1353530883789,564.0547485351562,217.8014373779297,132.82479858398438
2024-11-26,233.366455078125,422.9722900390625,241.36077880859375,112.278076171875,148.28489685058594,70.33875274658203,86.1353530883789,567.3866577148438,217.5090789794922,131.26914978027344
2024-11-27,233.23736572265625,418.03094482421875,241.1869659423828,111.98303985595703,149.12937927246094,70.82102966308594,86.9036636352539,561.7698364257812,214.53683471679688,133.84268188476562
2024-11-28,233.23736572265625,418.03094482421875,241.1869659423828,111.98303985595703,149.12937927246094,71.08071899414062,87.49394226074219,558.3427734375,215.51133728027344,139.37384033203125
2024-11-29,235.62008666992188,418.49542236328125,241.119384765625,112.2685775756836,148.75511169433594,70.93233489990234,87.39087677001953,564.0547485351562,219.1657257080078,141.69769287109375
2024-12-02,237.86380004882812,425.92724609375,237.76889038085938,112.16387176513672,148.5535888671875,71.04362487792969,87.26907348632812,582.4080200195312,225.158935546875,144.5401153564453
2024-12-03,240.9017791748047,426.1446838378906,236.38815307617188,111.99256896972656,146.21205139160156,71.04362487792969,87.1566390991211,585.3869018554688,227.01048278808594,146.0381317138672
2024-12-04,241.25918579101562,432.291748046875,235.01705932617188,108.76612854003906,144.39830017089844,70.82102966308594,84.42069244384766,586.3478393554688,235.53738403320312,148.09310913085938
2024-12-05,241.28895568847656,437.4307556152344,237.0254364013672,109.24199676513672,143.48666381835938,70.4500503540039,84.68304443359375,585.3869018554688,235.19631958007812,147.44012451171875
2024-12-06,241.09039306640625,438.3696594238281,238.84068298339844,108.09038543701172,143.28512573242188,70.26456451416016,84.14897918701172,605.7582397460938,235.82974243164062,148.9957733154297
2024-12-09,244.9722442626953,440.7908935546875,235.4129180908203,107.45270538330078,143.5634307861328,70.11616516113281,83.74608612060547,627.0903930664062,234.36798095703125,150.72425842285156
2024-12-10,245.98486328125,438.1324768066406,234.4956512451172,107.23381042480469,143.20835876464844,69.05885314941406,83.16516876220703,611.1393432617188,233.92945861816406,149.99444580078125
2024-12-11,244.71409606933594,443.72613525390625,235.14256286621094,106.51998138427734,140.72286987304688,69.39274597167969,82.39685821533203,618.6343994140625,232.51641845703125,150.03286743164062
2024-12-12,246.1735076904297,444.2894287109375,233.2114715576172,106.42481231689453,140.33900451660156,69.46693420410156,82.50928497314453,620.7484130859375,235.3424835205078,153.5474395751953
2024-12-13,246.34230041503906,442.0262756347656,231.67620849609375,105.49209594726562,140.70364379882812,69.72663116455078,82.20945739746094,614.0220336914062,234.90396118164062,153.854736328125
2024-12-16,249.2313232421875,446.2956237792969,231.32861328125,103.2364501953125,138.04544067382812,69.05885314941406,82.45307159423828,606.5269775390625,234.51414489746094,151.5885009765625
2024-12-17,251.65374755859375,449.1319580078125,230.15065002441406,102.79864501953125,140.5021514892578,69.76372528076172,83.127685546875,610.7550048828125,232.9549560546875,152.24148559570312
2024-12-18,246.26287841796875,432.2620849609375,222.435791015625,101.28535461425781,138.90911865234375,68.72496032714844,82.49054718017578,611.6198120117188,234.173095703125,152.5487823486328
2024-12-19,247.9903106689453,431.90631103515625,224.93661499023438,100.41927337646484,137.78634643554688,68.81771087646484,81.55358123779297,602.9715576171875,231.00595092773438,150.30174255371094
2024-12-20,252.65647888183594,431.4813537597656,229.41680908203125,100.76190185546875,138.64041137695312,68.61367797851562,81.25375366210938,603.5481567382812,230.71360778808594,148.630859375
2024-12-23,253.4308624267578,430.1472473144531,230.1796112060547,101.17115783691406,139.4081573486328,68.7064208984375,82.15323638916016,604.6051635742188,230.32379150390625,147.7858123779297
2024-12-24,256.33978271484375,434.1793212890625,233.964599609375,101.26631164550781,139.96475219726562,68.7064208984375,82.15323638916016,606.142578125,230.32379150390625,147.59376525878906
2024-12-26,257.15380859375,432.9736633300781,234.76602172851562,101.35198974609375,139.70562744140625,68.7064208984375,82.15323638916016,606.142578125,230.32379150390625,147.59376525878906
2024-12-27,253.74853515625,425.4825439453125,232.86387634277344,101.34246063232422,139.19700622558594,69.0217514038086,83.22138214111328,610.7550048828125,233.3934783935547,149.1302032470703
2024-12-30,250.38296508789062,419.849365234375,231.0775909423828,100.6572036743164,137.55601501464844,69.4483871459961,83.10894775390625,604.7012329101562,230.2750701904297,148.2467498779297
2024-12-31,248.6157989501953,416.55841064453125,231.45416259765625,102.37987518310547,138.78436279296875,69.4483871459961,83.10894775390625,610.6588745117188,230.2750701904297,148.630859375
2025-01-02,242.09310913085938,413.6726379394531,231.734130859375,102.13241577148438,138.20858764648438,69.4483871459961,83.10894775390625,610.5628051757812,232.46771240234375,153.77792358398438
2025-01-03,241.60665893554688,418.3867492675781,234.90118408203125,102.6558837890625,138.37173461914062,69.28144073486328,83.40877532958984,587.4048461914062,228.86204528808594,152.27989196777344
2025-01-06,243.23484802246094,422.833984375,233.75592041015625,102.54167175292969,137.8631134033203,68.65077209472656,83.35255432128906,609.7940063476562,233.1498565673828,153.29779052734375
2025-01-07,240.4649658203125,417.4181823730469,236.00759887695312,103.50294494628906,140.3293914794922,69.50404357910156,84.69242095947266,619.3070678710938,237.09658813476562,152.10704040527344
2025-01-08,240.951416015625,419.5824890136719,235.9687957763672,101.770751953125,136.5292205810547,69.89356994628906,85.22649383544922,610.85107421875,238.50961303710938,152.27989196777344
2025-01-09,240.951416015625,419.5824890136719,235.9687957763672,101.770751953125,136.5292205810547,69.67098236083984,85.8636245727539,622.6702270507812,238.8994140625,150.35935974121094
2025-01-10,235.14358520507812,414.038330078125,232.80479431152344,101.39958190917969,136.3276824951172,68.66931915283203,85.34829711914062,619.7875366210938,239.58157348632812,151.3004150390625
2025-01-13,232.71119689941406,412.2989501953125,237.01698303222656,104.01687622070312,138.64041137695312,68.85481262207031,85.06720733642578,621.1328125,237.68128967285156,149.2646484375
2025-01-14,231.5992889404297,410.7967529296875,240.18093872070312,104.4261474609375,138.90911865234375,68.78062438964844,84.43006896972656,625.552978515625,241.09205627441406,149.78318786621094
2025-01-15,236.15618896484375,421.31201171875,244.91722106933594,106.12977600097656,139.12025451660156,68.31688690185547,84.87044525146484,612.2924194335938,247.13397216796875,148.2467498779297
2025-01-16,226.6154327392578,419.6022644042969,246.78067016601562,105.94893646240234,141.80728149414062,68.53947448730469,84.87980651855469,668.3135986328125,248.54701232910156,150.9547119140625
2025-01-17,228.3230438232422,424.0001220703125,251.52664184570312,106.90069580078125,141.0971221923828,68.81771087646484,83.68986511230469,663.1245727539062,250.30111694335938,154.39248657226562
2025-01-20,228.3230438232422,424.0001220703125,251.52664184570312,106.90069580078125,141.0971221923828,69.05885314941406,83.60553741455078,656.398193359375,249.4727783203125,156.9276123046875
2025-01-21,221.03591918945312,423.476318359375,255.28265380859375,106.09171295166016,142.1719207763672,69.31854248046875,83.72734069824219,673.8867797851562,250.2036590576172,156.8123779296875
2025-01-22,222.2173614501953,440.9688415527344,255.09823608398438,104.24530029296875,139.4081573486328,68.79916381835938,84.07402801513672,685.898193359375,255.6121368408203,158.57928466796875
2025-01-23,222.04861450195312,441.4728088378906,258.1166687011719,104.83539581298828,140.72286987304688,69.28144073486328,84.57061004638672,692.432373046875,255.70957946777344,160.0388946533203
2025-01-24,221.1749267578125,438.85394287109375,257.0393371582031,103.41728973388672,140.89559936523438,69.26289367675781,84.57061004638672,705.4046630859375,256.83026123046875,160.40377807617188
2025-01-27,228.20391845703125,429.46533203125,258.01959228515625,104.85442352294922,146.7206573486328,71.93399047851562,86.40706634521484,725.2955322265625,254.73509216308594,159.25146484375
2025-01-28,236.5433807373047,441.9571228027344,259.2715759277344,102.82719421386719,144.3119354248047,72.5090103149414,86.61320495605469,721.2596435546875,255.90451049804688,160.17333984375
2025-01-29,237.63548278808594,437.1441955566406,258.72802734375,103.42680358886719,145.05088806152344,72.60176086425781,87.5501708984375,685.3215942382812,260.3872375488281,160.00047302246094
2025-01-30,235.87823486328125,410.124755859375,260.32952880859375,104.28337097167969,146.7014923095703,72.97274780273438,87.88748168945312,687.8200073242188,261.21551513671875,159.71241760253906
2025-01-31,234.29969787597656,410.19384765625,259.4268493652344,101.67558288574219,146.01052856445312,71.85979461669922,89.5552749633789,676.0008544921875,261.654052734375,160.48060607910156
2025-02-03,226.36724853515625,406.1024169921875,258.9513244628906,101.92303466796875,145.74180603027344,72.21222686767578,90.03312683105469,663.1245727539062,256.4404602050781,159.96206665039062
2025-02-04,231.1227264404297,407.5354309082031,260.0480041503906,104.65455627441406,147.2964630126953,71.84123992919922,89.56464385986328,665.6229858398438,260.4846496582031,159.42433166503906
2025-02-05,230.79513549804688,408.4446716308594,262.4646301269531,104.57841491699219,148.44802856445312,71.65575408935547,92.36618041992188,659.1848754882812,263.8954162597656,160.26934814453125
2025-02-06,231.5397186279297,410.9449768066406,268.7441101074219,103.19837188720703,147.31564331054688,71.87834167480469,91.55101776123047,669.6588134765625,266.6727294921875,161.2296142578125
2025-02-07,225.989990234375,404.9461364746094,267.6764831542969,103.63619232177734,146.94137573242188,71.87834167480469,90.72648620605469,657.4552612304688,264.09033203125,160.28855895996094
2025-02-10,226.25833129882812,407.38720703125,263.05670166015625,105.6158218383789,148.0161895751953,71.74849700927734,90.82955169677734,658.5122680664062,264.8699035644531,160.78790283203125
2025-02-11,231.1979522705078,406.6163635253906,266.8903503417969,106.28205108642578,149.82994079589844,72.5275650024414,91.86021423339844,658.4161376953125,271.2529296875,160.57664489746094
2025-02-12,235.42196655273438,404.2444763183594,267.33685302734375,103.08436584472656,148.99502563476562,73.06549072265625,91.63534545898438,660.9144897460938,272.03253173828125,163.13096618652344
2025-02-13,240.05349731445312,405.7268981933594,268.18121337890625,103.8333740234375,150.9047393798828,77.61006164550781,91.6166000366211,679.5562133789062,273.1531677246094,163.22698974609375
2025-02-14,243.10470581054688,403.6416015625,268.4432373046875,103.93900299072266,149.84910583496094,76.49710845947266,89.35851287841797,685.1294555664062,269.8886413574219,161.8249969482422
2025-02-17,243.10470581054688,403.6416015625,268.4432373046875,103.93900299072266,149.84910583496094,76.44145202636719,89.70519256591797,674.0789794921875,272.95831298828125,163.72633361816406
2025-02-18,242.9755096435547,404.8374328613281,271.70428466796875,105.76351165771484,149.92649841308594,76.40435028076172,90.10808563232422,677.5382690429688,271.2529296875,166.12701416015625
2025-02-19,243.37306213378906,409.90728759765625,271.02490234375,105.91715240478516,152.73175048828125,76.51565551757812,90.5016098022461,663.8933715820312,269.25518798828125,162.2091064453125
2025-02-20,244.32720947265625,412.0759582519531,258.94158935546875,107.54959106445312,154.46327209472656,76.36725616455078,90.56720733642578,668.3135986328125,267.93963623046875,158.52166748046875
2025-02-21,244.0489044189453,404.2331237792969,256.45703125,106.29165649414062,156.9976806640625,78.92705535888672,91.96328735351562,674.94384765625,266.6240234375,153.6434783935547
2025-02-24,245.58944702148438,400.06414794921875,253.6424560546875,106.84859466552734,158.39064025878906,81.41265106201172,92.20689392089844,665.0464477539062,267.3061828613281,157.81105041503906
2025-02-25,245.52978515625,394.0235290527344,249.8184814453125,105.36980438232422,160.6638641357422,82.56270599365234,94.37128448486328,657.4552612304688,265.4546203613281,157.58059692382812
2025-02-26,238.89064025878906,395.83575439453125,251.1675262451172,105.11052703857422,157.752197265625,81.24571228027344,90.91387939453125,672.9259033203125,268.1832275390625,160.86473083496094
2025-02-27,235.849365234375,388.70587158203125,251.4198455810547,105.77311706542969,158.38095092773438,80.72633361816406,91.45732116699219,666.00732421875,260.6795654296875,158.57928466796875
2025-02-28,240.36158752441406,393.1224060058594,256.8549499511719,106.90621948242188,159.6288299560547,80.80052947998047,91.5041732788086,667.7369995117188,258.53564453125,159.11703491210938
2025-03-03,236.57485961914062,384.7052307128906,252.94363403320312,103.47808074951172,161.8149871826172,82.17317199707031,92.68473815917969,663.7972412109375,264.62628173828125,167.4521942138672
2025-03-04,234.4877166748047,384.82403564453125,242.87908935546875,103.2668228149414,160.01576232910156,83.24903106689453,93.1157455444336,641.3119506835938,252.34756469726562,162.03627014160156
2025-03-05,234.29888916015625,397.1131591796875,244.12136840820312,101.25027465820312,159.72555541992188,81.72798919677734,93.69667053222656,638.3330688476562,257.9509582519531,165.91575622558594
2025-03-06,233.8914031982422,393.0234375,239.27835083007812,103.3436508178711,160.41236877441406,81.48685455322266,93.2000732421875,627.4747924804688,254.68638610839844,166.18463134765625
2025-03-07,237.60853576660156,389.478271484375,235.14382934570312,104.68801879882812,161.24427795410156,83.21192932128906,94.55867767333984,609.8901977539062,247.8648681640625,162.82366943359375
2025-03-10,226.08938598632812,376.4563903808594,225.38014221191406,107.3575439453125,162.2212677001953,83.93535614013672,94.98968505859375,605.6621704101562,236.02462768554688,156.6395263671875
2025-03-11,219.48997497558594,376.74359130859375,222.39085388183594,104.82245635986328,160.44139099121094,82.17317199707031,92.87405395507812,596.5335083007812,232.5651397705078,156.5242919921875
2025-03-12,215.653564453125,379.5361022949219,221.1873779296875,104.79363250732422,157.5297088623047,82.58126068115234,93.4660415649414,587.88525390625,236.36572265625,157.58059692382812
2025-03-13,208.398193359375,375.07989501953125,218.5572052001953,104.35192108154297,157.66514587402344,82.7667465209961,94.06774139404297,581.3511352539062,230.85975646972656,155.77528381347656
2025-03-14,212.18490600585938,384.7745666503906,225.59364318847656,107.45357513427734,157.49102783203125,82.71110534667969,93.50486755371094,581.4471435546875,236.41444396972656,162.4779815673828
2025-03-17,212.69180297851562,384.9132080078125,227.03976440429688,109.23966979980469,157.52003479003906,83.69420623779297,95.68842315673828,585.8673706054688,240.40989685058594,164.4369354248047
2025-03-18,211.38978576660156,379.7836608886719,228.0491180419922,109.12443542480469,158.8839569091797,83.93535614013672,95.52344512939453,586.1555786132812,240.40989685058594,164.95547485351562
2025-03-19,213.9241943359375,384.0417785644531,232.06719970703125,110.82411193847656,157.66514587402344,83.24903106689453,95.33905029296875,586.732177734375,242.01783752441406,164.49456787109375
2025-03-20,212.79116821289062,383.0713195800781,231.9701385498047,111.29463195800781,157.69415283203125,84.6031265258789,96.83358001708984,580.87060546875,243.7719268798828,160.71107482910156
2025-03-21,216.9356689453125,387.4482727050781,234.51296997070312,110.9105224609375,158.28424072265625,85.02975463867188,96.2998275756836,578.9488525390625,245.5260467529297,160.0196990966797
2025-03-24,219.38064575195312,389.25048828125,240.75357055664062,111.1986083984375,157.95533752441406,83.10063934326172,95.22260284423828,572.9911499023438,248.83937072753906,160.57664489746094
2025-03-25,222.38218688964844,391.3102722167969,243.73316955566406,111.95720672607422,155.75950622558594,82.39575958251953,94.98968505859375,574.9129638671875,252.1526641845703,165.4740447998047
2025-03-26,220.17575073242188,386.17083740234375,243.63609313964844,113.57044982910156,156.4366455078125,82.48851013183594,94.40740203857422,571.2615356445312,243.7232208251953,163.76473999023438
